date,country,confirmed,deaths,recovered
2020-3-25,Benin,6,0,0
2020-3-26,Benin,6,0,0
2020-1-22,Cuba,0,0,0
2020-1-23,Cuba,0,0,0
2020-1-24,Cuba,0,0,0
2020-1-25,Cuba,0,0,0
2020-1-26,Cuba,0,0,0
2020-1-27,Cuba,0,0,0
2020-1-28,Cuba,0,0,0
2020-1-29,Cuba,0,0,0
2020-1-30,Cuba,0,0,0
2020-1-31,Cuba,0,0,0
2020-2-1,Cuba,0,0,0
2020-2-2,Cuba,0,0,0
2020-2-3,Cuba,0,0,0
2020-2-4,Cuba,0,0,0
2020-2-5,Cuba,0,0,0
2020-2-6,Cuba,0,0,0
2020-2-7,Cuba,0,0,0
2020-2-8,Cuba,0,0,0
2020-2-9,Cuba,0,0,0
2020-2-10,Cuba,0,0,0
2020-2-11,Cuba,0,0,0
2020-2-12,Cuba,0,0,0
2020-2-13,Cuba,0,0,0
2020-2-14,Cuba,0,0,0
2020-2-15,Cuba,0,0,0
2020-2-16,Cuba,0,0,0
2020-2-17,Cuba,0,0,0
2020-2-18,Cuba,0,0,0
2020-2-19,Cuba,0,0,0
2020-2-20,Cuba,0,0,0
2020-2-21,Cuba,0,0,0
2020-2-22,Cuba,0,0,0
2020-2-23,Cuba,0,0,0
2020-2-24,Cuba,0,0,0
2020-2-25,Cuba,0,0,0
2020-2-26,Cuba,0,0,0
2020-2-27,Cuba,0,0,0
2020-2-28,Cuba,0,0,0
2020-2-29,Cuba,0,0,0
2020-3-1,Cuba,0,0,0
2020-3-2,Cuba,0,0,0
2020-3-3,Cuba,0,0,0
2020-3-4,Cuba,0,0,0
2020-3-5,Cuba,0,0,0
2020-3-6,Cuba,0,0,0
2020-3-7,Cuba,0,0,0
2020-3-8,Cuba,0,0,0
2020-3-9,Cuba,0,0,0
2020-3-10,Cuba,0,0,0
2020-3-11,Cuba,0,0,0
2020-3-12,Cuba,3,0,0
2020-3-13,Cuba,4,0,0
2020-3-14,Cuba,4,0,0
2020-3-15,Cuba,4,0,0
2020-3-16,Cuba,4,0,0
2020-3-17,Cuba,5,0,0
2020-3-18,Cuba,7,1,0
2020-3-19,Cuba,11,1,0
2020-3-20,Cuba,16,1,0
2020-3-21,Cuba,21,1,0
2020-3-22,Cuba,35,1,0
2020-3-23,Cuba,40,1,0
2020-3-24,Cuba,48,1,1
2020-3-25,Cuba,57,1,1
2020-3-26,Cuba,67,2,1
2020-1-22,Montenegro,0,0,0
2020-1-23,Montenegro,0,0,0
2020-1-24,Montenegro,0,0,0
2020-1-25,Montenegro,0,0,0
2020-1-26,Montenegro,0,0,0
2020-1-27,Montenegro,0,0,0
2020-1-28,Montenegro,0,0,0
2020-1-29,Montenegro,0,0,0
2020-1-30,Montenegro,0,0,0
2020-1-31,Montenegro,0,0,0
2020-2-1,Montenegro,0,0,0
2020-2-2,Montenegro,0,0,0
2020-2-3,Montenegro,0,0,0
2020-2-4,Montenegro,0,0,0
2020-2-5,Montenegro,0,0,0
2020-2-6,Montenegro,0,0,0
2020-2-7,Montenegro,0,0,0
2020-2-8,Montenegro,0,0,0
2020-2-9,Montenegro,0,0,0
2020-2-10,Montenegro,0,0,0
2020-2-11,Montenegro,0,0,0
2020-2-12,Montenegro,0,0,0
2020-2-13,Montenegro,0,0,0
2020-2-14,Montenegro,0,0,0
2020-2-15,Montenegro,0,0,0
2020-2-16,Montenegro,0,0,0
2020-2-17,Montenegro,0,0,0
2020-2-18,Montenegro,0,0,0
2020-2-19,Montenegro,0,0,0
2020-2-20,Montenegro,0,0,0
2020-2-21,Montenegro,0,0,0
2020-2-22,Montenegro,0,0,0
2020-2-23,Montenegro,0,0,0
2020-2-24,Montenegro,0,0,0
2020-2-25,Montenegro,0,0,0
2020-2-26,Montenegro,0,0,0
2020-2-27,Montenegro,0,0,0
2020-2-28,Montenegro,0,0,0
2020-2-29,Montenegro,0,0,0
2020-3-1,Montenegro,0,0,0
2020-3-2,Montenegro,0,0,0
2020-3-3,Montenegro,0,0,0
2020-3-4,Montenegro,0,0,0
2020-3-5,Montenegro,0,0,0
2020-3-6,Montenegro,0,0,0
2020-3-7,Montenegro,0,0,0
2020-3-8,Montenegro,0,0,0
2020-3-9,Montenegro,0,0,0
2020-3-10,Montenegro,0,0,0
2020-3-11,Montenegro,0,0,0
2020-3-12,Montenegro,0,0,0
2020-3-13,Montenegro,0,0,0
2020-3-14,Montenegro,0,0,0
2020-3-15,Montenegro,0,0,0
2020-3-16,Montenegro,0,0,0
2020-3-17,Montenegro,2,0,0
2020-3-18,Montenegro,2,0,0
2020-3-19,Montenegro,3,0,0
2020-3-20,Montenegro,14,0,0
2020-3-21,Montenegro,14,0,0
2020-3-22,Montenegro,21,0,0
2020-3-23,Montenegro,27,1,0
2020-3-24,Montenegro,47,1,0
2020-3-25,Montenegro,52,1,0
2020-3-26,Montenegro,69,1,0
2020-1-22,Saint Kitts and Nevis,0,0,0
2020-1-23,Saint Kitts and Nevis,0,0,0
2020-1-24,Saint Kitts and Nevis,0,0,0
2020-1-25,Saint Kitts and Nevis,0,0,0
2020-1-26,Saint Kitts and Nevis,0,0,0
2020-1-27,Saint Kitts and Nevis,0,0,0
2020-1-28,Saint Kitts and Nevis,0,0,0
2020-1-29,Saint Kitts and Nevis,0,0,0
2020-1-30,Saint Kitts and Nevis,0,0,0
2020-1-31,Saint Kitts and Nevis,0,0,0
2020-2-1,Saint Kitts and Nevis,0,0,0
2020-2-2,Saint Kitts and Nevis,0,0,0
2020-2-3,Saint Kitts and Nevis,0,0,0
2020-2-4,Saint Kitts and Nevis,0,0,0
2020-2-5,Saint Kitts and Nevis,0,0,0
2020-2-6,Saint Kitts and Nevis,0,0,0
2020-2-7,Saint Kitts and Nevis,0,0,0
2020-2-8,Saint Kitts and Nevis,0,0,0
2020-2-9,Saint Kitts and Nevis,0,0,0
2020-2-10,Saint Kitts and Nevis,0,0,0
2020-2-11,Saint Kitts and Nevis,0,0,0
2020-2-12,Saint Kitts and Nevis,0,0,0
2020-2-13,Saint Kitts and Nevis,0,0,0
2020-2-14,Saint Kitts and Nevis,0,0,0
2020-2-15,Saint Kitts and Nevis,0,0,0
2020-2-16,Saint Kitts and Nevis,0,0,0
2020-2-17,Saint Kitts and Nevis,0,0,0
2020-2-18,Saint Kitts and Nevis,0,0,0
2020-2-19,Saint Kitts and Nevis,0,0,0
2020-2-20,Saint Kitts and Nevis,0,0,0
2020-2-21,Saint Kitts and Nevis,0,0,0
2020-2-22,Saint Kitts and Nevis,0,0,0
2020-2-23,Saint Kitts and Nevis,0,0,0
2020-2-24,Saint Kitts and Nevis,0,0,0
2020-2-25,Saint Kitts and Nevis,0,0,0
2020-2-26,Saint Kitts and Nevis,0,0,0
2020-2-27,Saint Kitts and Nevis,0,0,0
2020-2-28,Saint Kitts and Nevis,0,0,0
2020-2-29,Saint Kitts and Nevis,0,0,0
2020-3-1,Saint Kitts and Nevis,0,0,0
2020-3-2,Saint Kitts and Nevis,0,0,0
2020-3-3,Saint Kitts and Nevis,0,0,0
2020-3-4,Saint Kitts and Nevis,0,0,0
2020-3-5,Saint Kitts and Nevis,0,0,0
2020-3-6,Saint Kitts and Nevis,0,0,0
2020-3-7,Saint Kitts and Nevis,0,0,0
2020-3-8,Saint Kitts and Nevis,0,0,0
2020-3-9,Saint Kitts and Nevis,0,0,0
2020-3-10,Saint Kitts and Nevis,0,0,0
2020-3-11,Saint Kitts and Nevis,0,0,0
2020-3-12,Saint Kitts and Nevis,0,0,0
2020-3-13,Saint Kitts and Nevis,0,0,0
2020-3-14,Saint Kitts and Nevis,0,0,0
2020-3-15,Saint Kitts and Nevis,0,0,0
2020-3-16,Saint Kitts and Nevis,0,0,0
2020-3-17,Saint Kitts and Nevis,0,0,0
2020-3-18,Saint Kitts and Nevis,0,0,0
2020-3-19,Saint Kitts and Nevis,0,0,0
2020-3-20,Saint Kitts and Nevis,0,0,0
2020-3-21,Saint Kitts and Nevis,0,0,0
2020-3-22,Saint Kitts and Nevis,0,0,0
2020-3-23,Saint Kitts and Nevis,0,0,0
2020-3-24,Saint Kitts and Nevis,0,0,0
2020-3-25,Saint Kitts and Nevis,2,0,0
2020-3-26,Saint Kitts and Nevis,2,0,0
2020-1-22,Togo,0,0,0
2020-1-23,Togo,0,0,0
2020-1-24,Togo,0,0,0
2020-1-25,Togo,0,0,0
2020-1-26,Togo,0,0,0
2020-1-27,Togo,0,0,0
2020-1-28,Togo,0,0,0
2020-1-29,Togo,0,0,0
2020-1-30,Togo,0,0,0
2020-1-31,Togo,0,0,0
2020-2-1,Togo,0,0,0
2020-2-2,Togo,0,0,0
2020-2-3,Togo,0,0,0
2020-2-4,Togo,0,0,0
2020-2-5,Togo,0,0,0
2020-2-6,Togo,0,0,0
2020-2-7,Togo,0,0,0
2020-2-8,Togo,0,0,0
2020-2-9,Togo,0,0,0
2020-2-10,Togo,0,0,0
2020-2-11,Togo,0,0,0
2020-2-12,Togo,0,0,0
2020-2-13,Togo,0,0,0
2020-2-14,Togo,0,0,0
2020-2-15,Togo,0,0,0
2020-2-16,Togo,0,0,0
2020-2-17,Togo,0,0,0
2020-2-18,Togo,0,0,0
2020-2-19,Togo,0,0,0
2020-2-20,Togo,0,0,0
2020-2-21,Togo,0,0,0
2020-2-22,Togo,0,0,0
2020-2-23,Togo,0,0,0
2020-2-24,Togo,0,0,0
2020-2-25,Togo,0,0,0
2020-2-26,Togo,0,0,0
2020-2-27,Togo,0,0,0
2020-2-28,Togo,0,0,0
2020-2-29,Togo,0,0,0
2020-3-1,Togo,0,0,0
2020-3-2,Togo,0,0,0
2020-3-3,Togo,0,0,0
2020-3-4,Togo,0,0,0
2020-3-5,Togo,0,0,0
2020-3-6,Togo,1,0,0
2020-3-7,Togo,1,0,0
2020-3-8,Togo,1,0,0
2020-3-9,Togo,1,0,0
2020-3-10,Togo,1,0,0
2020-3-11,Togo,1,0,0
2020-3-12,Togo,1,0,0
2020-3-13,Togo,1,0,0
2020-3-14,Togo,1,0,0
2020-3-15,Togo,1,0,0
2020-3-16,Togo,1,0,0
2020-3-17,Togo,1,0,0
2020-3-18,Togo,1,0,0
2020-3-19,Togo,1,0,0
2020-3-20,Togo,9,0,1
2020-3-21,Togo,16,0,1
2020-3-22,Togo,16,0,1
2020-3-23,Togo,18,0,1
2020-3-24,Togo,20,0,1
2020-3-25,Togo,23,0,1
2020-3-26,Togo,23,0,1
2020-1-22,China,548,17,28
2020-1-23,China,643,18,30
2020-1-24,China,920,26,36
2020-1-25,China,1406,42,39
2020-1-26,China,2075,56,49
2020-1-27,China,2877,82,58
2020-1-28,China,5509,131,101
2020-1-29,China,6087,133,120
2020-1-30,China,8141,171,135
2020-1-31,China,9802,213,214
2020-2-1,China,11891,259,275
2020-2-2,China,16630,361,463
2020-2-3,China,19716,425,614
2020-2-4,China,23707,491,843
2020-2-5,China,27440,563,1115
2020-2-6,China,30587,633,1477
2020-2-7,China,34110,718,1999
2020-2-8,China,36814,805,2596
2020-2-9,China,39829,905,3219
2020-2-10,China,42354,1012,3918
2020-2-11,China,44386,1112,4636
2020-2-12,China,44759,1117,5082
2020-2-13,China,59895,1369,6217
2020-2-14,China,66358,1521,7977
2020-2-15,China,68413,1663,9298
2020-2-16,China,70513,1766,10755
2020-2-17,China,72434,1864,12462
2020-2-18,China,74211,2003,14206
2020-2-19,China,74619,2116,15962
2020-2-20,China,75077,2238,18014
2020-2-21,China,75550,2238,18704
2020-2-22,China,77001,2443,22699
2020-2-23,China,77022,2445,23187
2020-2-24,China,77241,2595,25015
2020-2-25,China,77754,2665,27676
2020-2-26,China,78166,2717,30084
2020-2-27,China,78600,2746,32930
2020-2-28,China,78928,2790,36329
2020-2-29,China,79356,2837,39320
2020-3-1,China,79932,2872,42162
2020-3-2,China,80136,2914,44854
2020-3-3,China,80261,2947,47450
2020-3-4,China,80386,2983,50001
2020-3-5,China,80537,3015,52292
2020-3-6,China,80690,3044,53944
2020-3-7,China,80770,3072,55539
2020-3-8,China,80823,3100,57388
2020-3-9,China,80860,3123,58804
2020-3-10,China,80887,3139,60181
2020-3-11,China,80921,3161,61644
2020-3-12,China,80932,3172,62901
2020-3-13,China,80945,3180,64196
2020-3-14,China,80977,3193,65660
2020-3-15,China,81003,3203,67017
2020-3-16,China,81033,3217,67910
2020-3-17,China,81058,3230,68798
2020-3-18,China,81102,3241,69755
2020-3-19,China,81156,3249,70535
2020-3-20,China,81250,3253,71266
2020-3-21,China,81305,3259,71857
2020-3-22,China,81435,3274,72362
2020-3-23,China,81498,3274,72814
2020-3-24,China,81591,3281,73280
2020-3-25,China,81661,3285,73773
2020-3-26,China,81782,3291,74181
2020-1-22,Armenia,0,0,0
2020-1-23,Armenia,0,0,0
2020-1-24,Armenia,0,0,0
2020-1-25,Armenia,0,0,0
2020-1-26,Armenia,0,0,0
2020-1-27,Armenia,0,0,0
2020-1-28,Armenia,0,0,0
2020-1-29,Armenia,0,0,0
2020-1-30,Armenia,0,0,0
2020-1-31,Armenia,0,0,0
2020-2-1,Armenia,0,0,0
2020-2-2,Armenia,0,0,0
2020-2-3,Armenia,0,0,0
2020-2-4,Armenia,0,0,0
2020-2-5,Armenia,0,0,0
2020-2-6,Armenia,0,0,0
2020-2-7,Armenia,0,0,0
2020-2-8,Armenia,0,0,0
2020-2-9,Armenia,0,0,0
2020-2-10,Armenia,0,0,0
2020-2-11,Armenia,0,0,0
2020-2-12,Armenia,0,0,0
2020-2-13,Armenia,0,0,0
2020-2-14,Armenia,0,0,0
2020-2-15,Armenia,0,0,0
2020-2-16,Armenia,0,0,0
2020-2-17,Armenia,0,0,0
2020-2-18,Armenia,0,0,0
2020-2-19,Armenia,0,0,0
2020-2-20,Armenia,0,0,0
2020-2-21,Armenia,0,0,0
2020-2-22,Armenia,0,0,0
2020-2-23,Armenia,0,0,0
2020-2-24,Armenia,0,0,0
2020-2-25,Armenia,0,0,0
2020-2-26,Armenia,0,0,0
2020-2-27,Armenia,0,0,0
2020-2-28,Armenia,0,0,0
2020-2-29,Armenia,0,0,0
2020-3-1,Armenia,1,0,0
2020-3-2,Armenia,1,0,0
2020-3-3,Armenia,1,0,0
2020-3-4,Armenia,1,0,0
2020-3-5,Armenia,1,0,0
2020-3-6,Armenia,1,0,0
2020-3-7,Armenia,1,0,0
2020-3-8,Armenia,1,0,0
2020-3-9,Armenia,1,0,0
2020-3-10,Armenia,1,0,0
2020-3-11,Armenia,1,0,0
2020-3-12,Armenia,4,0,0
2020-3-13,Armenia,8,0,0
2020-3-14,Armenia,18,0,0
2020-3-15,Armenia,26,0,0
2020-3-16,Armenia,52,0,0
2020-3-17,Armenia,78,0,1
2020-3-18,Armenia,84,0,1
2020-3-19,Armenia,115,0,1
2020-3-20,Armenia,136,0,1
2020-3-21,Armenia,160,0,1
2020-3-22,Armenia,194,0,2
2020-3-23,Armenia,235,0,2
2020-3-24,Armenia,249,0,14
2020-3-25,Armenia,265,0,16
2020-3-26,Armenia,290,1,18
2020-1-22,Timor-Leste,0,0,0
2020-1-23,Timor-Leste,0,0,0
2020-1-24,Timor-Leste,0,0,0
2020-1-25,Timor-Leste,0,0,0
2020-1-26,Timor-Leste,0,0,0
2020-1-27,Timor-Leste,0,0,0
2020-1-28,Timor-Leste,0,0,0
2020-1-29,Timor-Leste,0,0,0
2020-1-30,Timor-Leste,0,0,0
2020-1-31,Timor-Leste,0,0,0
2020-2-1,Timor-Leste,0,0,0
2020-2-2,Timor-Leste,0,0,0
2020-2-3,Timor-Leste,0,0,0
2020-2-4,Timor-Leste,0,0,0
2020-2-5,Timor-Leste,0,0,0
2020-2-6,Timor-Leste,0,0,0
2020-2-7,Timor-Leste,0,0,0
2020-2-8,Timor-Leste,0,0,0
2020-2-9,Timor-Leste,0,0,0
2020-2-10,Timor-Leste,0,0,0
2020-2-11,Timor-Leste,0,0,0
2020-2-12,Timor-Leste,0,0,0
2020-2-13,Timor-Leste,0,0,0
2020-2-14,Timor-Leste,0,0,0
2020-2-15,Timor-Leste,0,0,0
2020-2-16,Timor-Leste,0,0,0
2020-2-17,Timor-Leste,0,0,0
2020-2-18,Timor-Leste,0,0,0
2020-2-19,Timor-Leste,0,0,0
2020-2-20,Timor-Leste,0,0,0
2020-2-21,Timor-Leste,0,0,0
2020-2-22,Timor-Leste,0,0,0
2020-2-23,Timor-Leste,0,0,0
2020-2-24,Timor-Leste,0,0,0
2020-2-25,Timor-Leste,0,0,0
2020-2-26,Timor-Leste,0,0,0
2020-2-27,Timor-Leste,0,0,0
2020-2-28,Timor-Leste,0,0,0
2020-2-29,Timor-Leste,0,0,0
2020-3-1,Timor-Leste,0,0,0
2020-3-2,Timor-Leste,0,0,0
2020-3-3,Timor-Leste,0,0,0
2020-3-4,Timor-Leste,0,0,0
2020-3-5,Timor-Leste,0,0,0
2020-3-6,Timor-Leste,0,0,0
2020-3-7,Timor-Leste,0,0,0
2020-3-8,Timor-Leste,0,0,0
2020-3-9,Timor-Leste,0,0,0
2020-3-10,Timor-Leste,0,0,0
2020-3-11,Timor-Leste,0,0,0
2020-3-12,Timor-Leste,0,0,0
2020-3-13,Timor-Leste,0,0,0
2020-3-14,Timor-Leste,0,0,0
2020-3-15,Timor-Leste,0,0,0
2020-3-16,Timor-Leste,0,0,0
2020-3-17,Timor-Leste,0,0,0
2020-3-18,Timor-Leste,0,0,0
2020-3-19,Timor-Leste,0,0,0
2020-3-20,Timor-Leste,0,0,0
2020-3-21,Timor-Leste,0,0,0
2020-3-22,Timor-Leste,1,0,0
2020-3-23,Timor-Leste,1,0,0
2020-3-24,Timor-Leste,1,0,0
2020-3-25,Timor-Leste,1,0,0
2020-3-26,Timor-Leste,1,0,0
2020-1-22,Dominican Republic,0,0,0
2020-1-23,Dominican Republic,0,0,0
2020-1-24,Dominican Republic,0,0,0
2020-1-25,Dominican Republic,0,0,0
2020-1-26,Dominican Republic,0,0,0
2020-1-27,Dominican Republic,0,0,0
2020-1-28,Dominican Republic,0,0,0
2020-1-29,Dominican Republic,0,0,0
2020-1-30,Dominican Republic,0,0,0
2020-1-31,Dominican Republic,0,0,0
2020-2-1,Dominican Republic,0,0,0
2020-2-2,Dominican Republic,0,0,0
2020-2-3,Dominican Republic,0,0,0
2020-2-4,Dominican Republic,0,0,0
2020-2-5,Dominican Republic,0,0,0
2020-2-6,Dominican Republic,0,0,0
2020-2-7,Dominican Republic,0,0,0
2020-2-8,Dominican Republic,0,0,0
2020-2-9,Dominican Republic,0,0,0
2020-2-10,Dominican Republic,0,0,0
2020-2-11,Dominican Republic,0,0,0
2020-2-12,Dominican Republic,0,0,0
2020-2-13,Dominican Republic,0,0,0
2020-2-14,Dominican Republic,0,0,0
2020-2-15,Dominican Republic,0,0,0
2020-2-16,Dominican Republic,0,0,0
2020-2-17,Dominican Republic,0,0,0
2020-2-18,Dominican Republic,0,0,0
2020-2-19,Dominican Republic,0,0,0
2020-2-20,Dominican Republic,0,0,0
2020-2-21,Dominican Republic,0,0,0
2020-2-22,Dominican Republic,0,0,0
2020-2-23,Dominican Republic,0,0,0
2020-2-24,Dominican Republic,0,0,0
2020-2-25,Dominican Republic,0,0,0
2020-2-26,Dominican Republic,0,0,0
2020-2-27,Dominican Republic,0,0,0
2020-2-28,Dominican Republic,0,0,0
2020-2-29,Dominican Republic,0,0,0
2020-3-1,Dominican Republic,1,0,0
2020-3-2,Dominican Republic,1,0,0
2020-3-3,Dominican Republic,1,0,0
2020-3-4,Dominican Republic,1,0,0
2020-3-5,Dominican Republic,1,0,0
2020-3-6,Dominican Republic,2,0,0
2020-3-7,Dominican Republic,2,0,0
2020-3-8,Dominican Republic,5,0,0
2020-3-9,Dominican Republic,5,0,0
2020-3-10,Dominican Republic,5,0,0
2020-3-11,Dominican Republic,5,0,0
2020-3-12,Dominican Republic,5,0,0
2020-3-13,Dominican Republic,5,0,0
2020-3-14,Dominican Republic,11,0,0
2020-3-15,Dominican Republic,11,0,0
2020-3-16,Dominican Republic,11,0,0
2020-3-17,Dominican Republic,21,1,0
2020-3-18,Dominican Republic,21,1,0
2020-3-19,Dominican Republic,34,2,0
2020-3-20,Dominican Republic,72,2,0
2020-3-21,Dominican Republic,112,2,0
2020-3-22,Dominican Republic,202,3,0
2020-3-23,Dominican Republic,245,3,0
2020-3-24,Dominican Republic,312,6,3
2020-3-25,Dominican Republic,392,10,3
2020-3-26,Dominican Republic,488,10,3
2020-1-22,Ukraine,0,0,0
2020-1-23,Ukraine,0,0,0
2020-1-24,Ukraine,0,0,0
2020-1-25,Ukraine,0,0,0
2020-1-26,Ukraine,0,0,0
2020-1-27,Ukraine,0,0,0
2020-1-28,Ukraine,0,0,0
2020-1-29,Ukraine,0,0,0
2020-1-30,Ukraine,0,0,0
2020-1-31,Ukraine,0,0,0
2020-2-1,Ukraine,0,0,0
2020-2-2,Ukraine,0,0,0
2020-2-3,Ukraine,0,0,0
2020-2-4,Ukraine,0,0,0
2020-2-5,Ukraine,0,0,0
2020-2-6,Ukraine,0,0,0
2020-2-7,Ukraine,0,0,0
2020-2-8,Ukraine,0,0,0
2020-2-9,Ukraine,0,0,0
2020-2-10,Ukraine,0,0,0
2020-2-11,Ukraine,0,0,0
2020-2-12,Ukraine,0,0,0
2020-2-13,Ukraine,0,0,0
2020-2-14,Ukraine,0,0,0
2020-2-15,Ukraine,0,0,0
2020-2-16,Ukraine,0,0,0
2020-2-17,Ukraine,0,0,0
2020-2-18,Ukraine,0,0,0
2020-2-19,Ukraine,0,0,0
2020-2-20,Ukraine,0,0,0
2020-2-21,Ukraine,0,0,0
2020-2-22,Ukraine,0,0,0
2020-2-23,Ukraine,0,0,0
2020-2-24,Ukraine,0,0,0
2020-2-25,Ukraine,0,0,0
2020-2-26,Ukraine,0,0,0
2020-2-27,Ukraine,0,0,0
2020-2-28,Ukraine,0,0,0
2020-2-29,Ukraine,0,0,0
2020-3-1,Ukraine,0,0,0
2020-3-2,Ukraine,0,0,0
2020-3-3,Ukraine,1,0,0
2020-3-4,Ukraine,1,0,0
2020-3-5,Ukraine,1,0,0
2020-3-6,Ukraine,1,0,0
2020-3-7,Ukraine,1,0,0
2020-3-8,Ukraine,1,0,0
2020-3-9,Ukraine,1,0,0
2020-3-10,Ukraine,1,0,0
2020-3-11,Ukraine,1,0,0
2020-3-12,Ukraine,1,0,0
2020-3-13,Ukraine,3,1,0
2020-3-14,Ukraine,3,1,0
2020-3-15,Ukraine,3,1,0
2020-3-16,Ukraine,7,1,0
2020-3-17,Ukraine,14,2,0
2020-3-18,Ukraine,14,2,0
2020-3-19,Ukraine,16,2,0
2020-3-20,Ukraine,29,3,0
2020-3-21,Ukraine,47,3,1
2020-3-22,Ukraine,73,3,1
2020-3-23,Ukraine,73,3,1
2020-3-24,Ukraine,97,3,1
2020-3-25,Ukraine,145,5,1
2020-3-26,Ukraine,196,5,1
2020-1-22,Bahrain,0,0,0
2020-1-23,Bahrain,0,0,0
2020-1-24,Bahrain,0,0,0
2020-1-25,Bahrain,0,0,0
2020-1-26,Bahrain,0,0,0
2020-1-27,Bahrain,0,0,0
2020-1-28,Bahrain,0,0,0
2020-1-29,Bahrain,0,0,0
2020-1-30,Bahrain,0,0,0
2020-1-31,Bahrain,0,0,0
2020-2-1,Bahrain,0,0,0
2020-2-2,Bahrain,0,0,0
2020-2-3,Bahrain,0,0,0
2020-2-4,Bahrain,0,0,0
2020-2-5,Bahrain,0,0,0
2020-2-6,Bahrain,0,0,0
2020-2-7,Bahrain,0,0,0
2020-2-8,Bahrain,0,0,0
2020-2-9,Bahrain,0,0,0
2020-2-10,Bahrain,0,0,0
2020-2-11,Bahrain,0,0,0
2020-2-12,Bahrain,0,0,0
2020-2-13,Bahrain,0,0,0
2020-2-14,Bahrain,0,0,0
2020-2-15,Bahrain,0,0,0
2020-2-16,Bahrain,0,0,0
2020-2-17,Bahrain,0,0,0
2020-2-18,Bahrain,0,0,0
2020-2-19,Bahrain,0,0,0
2020-2-20,Bahrain,0,0,0
2020-2-21,Bahrain,0,0,0
2020-2-22,Bahrain,0,0,0
2020-2-23,Bahrain,0,0,0
2020-2-24,Bahrain,1,0,0
2020-2-25,Bahrain,23,0,0
2020-2-26,Bahrain,33,0,0
2020-2-27,Bahrain,33,0,0
2020-2-28,Bahrain,36,0,0
2020-2-29,Bahrain,41,0,0
2020-3-1,Bahrain,47,0,0
2020-3-2,Bahrain,49,0,0
2020-3-3,Bahrain,49,0,0
2020-3-4,Bahrain,52,0,0
2020-3-5,Bahrain,55,0,0
2020-3-6,Bahrain,60,0,4
2020-3-7,Bahrain,85,0,4
2020-3-8,Bahrain,85,0,4
2020-3-9,Bahrain,95,0,14
2020-3-10,Bahrain,110,0,22
2020-3-11,Bahrain,195,0,35
2020-3-12,Bahrain,195,0,35
2020-3-13,Bahrain,195,0,44
2020-3-14,Bahrain,210,0,44
2020-3-15,Bahrain,214,0,60
2020-3-16,Bahrain,214,1,77
2020-3-17,Bahrain,228,1,81
2020-3-18,Bahrain,256,1,88
2020-3-19,Bahrain,278,1,100
2020-3-20,Bahrain,285,1,100
2020-3-21,Bahrain,305,1,125
2020-3-22,Bahrain,334,2,149
2020-3-23,Bahrain,377,2,149
2020-3-24,Bahrain,392,3,177
2020-3-25,Bahrain,419,4,177
2020-3-26,Bahrain,458,4,204
2020-1-22,Finland,0,0,0
2020-1-23,Finland,0,0,0
2020-1-24,Finland,0,0,0
2020-1-25,Finland,0,0,0
2020-1-26,Finland,0,0,0
2020-1-27,Finland,0,0,0
2020-1-28,Finland,0,0,0
2020-1-29,Finland,1,0,0
2020-1-30,Finland,1,0,0
2020-1-31,Finland,1,0,0
2020-2-1,Finland,1,0,0
2020-2-2,Finland,1,0,0
2020-2-3,Finland,1,0,0
2020-2-4,Finland,1,0,0
2020-2-5,Finland,1,0,0
2020-2-6,Finland,1,0,0
2020-2-7,Finland,1,0,0
2020-2-8,Finland,1,0,0
2020-2-9,Finland,1,0,0
2020-2-10,Finland,1,0,0
2020-2-11,Finland,1,0,0
2020-2-12,Finland,1,0,1
2020-2-13,Finland,1,0,1
2020-2-14,Finland,1,0,1
2020-2-15,Finland,1,0,1
2020-2-16,Finland,1,0,1
2020-2-17,Finland,1,0,1
2020-2-18,Finland,1,0,1
2020-2-19,Finland,1,0,1
2020-2-20,Finland,1,0,1
2020-2-21,Finland,1,0,1
2020-2-22,Finland,1,0,1
2020-2-23,Finland,1,0,1
2020-2-24,Finland,1,0,1
2020-2-25,Finland,1,0,1
2020-2-26,Finland,2,0,1
2020-2-27,Finland,2,0,1
2020-2-28,Finland,2,0,1
2020-2-29,Finland,3,0,1
2020-3-1,Finland,6,0,1
2020-3-2,Finland,6,0,1
2020-3-3,Finland,6,0,1
2020-3-4,Finland,6,0,1
2020-3-5,Finland,12,0,1
2020-3-6,Finland,15,0,1
2020-3-7,Finland,15,0,1
2020-3-8,Finland,23,0,1
2020-3-9,Finland,30,0,1
2020-3-10,Finland,40,0,1
2020-3-11,Finland,59,0,1
2020-3-12,Finland,59,0,1
2020-3-13,Finland,155,0,1
2020-3-14,Finland,225,0,1
2020-3-15,Finland,244,0,10
2020-3-16,Finland,277,0,10
2020-3-17,Finland,321,0,10
2020-3-18,Finland,336,0,10
2020-3-19,Finland,400,0,10
2020-3-20,Finland,450,0,10
2020-3-21,Finland,523,1,10
2020-3-22,Finland,626,1,10
2020-3-23,Finland,700,1,10
2020-3-24,Finland,792,1,10
2020-3-25,Finland,880,3,10
2020-3-26,Finland,958,5,10
2020-1-22,Libya,0,0,0
2020-1-23,Libya,0,0,0
2020-1-24,Libya,0,0,0
2020-1-25,Libya,0,0,0
2020-1-26,Libya,0,0,0
2020-1-27,Libya,0,0,0
2020-1-28,Libya,0,0,0
2020-1-29,Libya,0,0,0
